user_id,tenure_days,subscription_tier,avg_daily_minutes_last_7d,avg_daily_minutes_last_30d,sessions_last_7d,sessions_last_30d,avg_completion_rate,unique_genres_watched_30d,days_since_last_session,binge_sessions_last_30d,peak_hour_viewing_pct,original_content_pct,recommendation_click_rate,fatigue_label
U000658,81,Standard,42.1,22.0,4,16,0.714,1,5,6,74.3,69.4,0.36,0
U003302,1056,Basic,50.1,47.3,1,4,0.356,2,3,0,69.7,36.9,0.141,0
U006395,840,Standard,55.4,42.0,4,15,0.386,5,2,0,64.3,22.6,0.171,1
U002846,79,Basic,98.8,83.3,7,28,0.286,3,0,0,84.6,54.3,0.221,0
U008292,212,Standard,130.7,143.9,5,21,0.488,4,2,2,60.8,53.7,0.188,0
U007498,341,Standard,57.8,100.9,3,12,0.363,3,1,2,71.4,51.2,0.289,0
U001002,140,Basic,0.0,5.0,3,12,0.325,2,5,3,65.1,61.0,0.131,1
U004199,105,Standard,35.8,34.5,3,11,0.221,3,0,2,69.8,38.4,0.188,0
U002419,7,Standard,33.1,31.4,1,3,0.479,3,0,1,80.0,57.1,0.025,1
U007483,104,Standard,0.0,5.0,3,13,0.162,5,1,0,93.1,24.3,0.045,1
U005707,407,Standard,132.4,222.6,10,40,0.803,6,0,2,62.3,37.1,0.411,1
U003848,148,Standard,61.7,57.3,8,35,0.487,6,0,2,56.1,51.4,0.2,0
U000962,166,Standard,35.4,46.5,6,26,0.624,1,4,0,67.8,28.9,0.298,0
U001581,47,Basic,107.5,97.2,7,29,0.395,5,0,2,57.1,32.2,0.468,0
U005008,338,Standard,92.3,99.1,5,20,0.282,4,0,0,43.3,82.0,0.14,0
U002207,59,Premium,68.4,75.7,4,16,0.259,1,2,1,83.1,65.8,0.17,1
U006313,199,Basic,57.5,59.3,4,17,0.22,3,0,0,83.0,33.6,0.199,0
U009563,211,Basic,26.7,25.7,3,12,0.473,5,0,2,64.6,72.8,0.357,0
U004232,146,Standard,59.3,45.6,1,3,0.151,3,4,0,63.7,38.9,0.02,1
U000758,137,Standard,87.0,65.4,4,17,0.686,4,2,3,63.2,81.5,0.266,0
U002285,27,Basic,138.5,178.6,9,35,0.72,3,0,1,80.0,70.2,0.029,0
U006664,246,Standard,35.9,41.3,4,16,0.208,1,4,1,43.5,14.9,0.043,1
U004756,361,Standard,77.0,65.1,5,21,0.319,5,0,2,46.9,34.5,0.167,1
U008212,257,Basic,70.0,69.7,4,17,0.356,5,2,1,82.2,87.3,0.219,0
U000808,467,Standard,102.4,145.9,6,24,0.547,5,4,2,44.1,73.5,0.334,0
U006576,220,Premium,50.2,60.7,7,29,0.325,6,1,2,72.7,73.8,0.207,1
U007720,762,Standard,11.3,12.0,3,11,0.309,1,10,0,82.9,16.1,0.098,1
U001957,185,Standard,77.8,96.8,6,22,0.555,5,0,0,79.4,51.9,0.309,0
U002446,64,Basic,31.7,40.7,7,26,0.327,6,0,0,57.5,30.7,0.447,1
U005876,53,Premium,41.3,45.5,5,22,0.387,3,2,0,66.2,41.7,0.026,0
U008164,118,Standard,0.0,5.0,5,22,0.361,2,1,1,84.8,44.1,0.099,1
U006139,182,Premium,86.7,78.6,5,21,0.729,9,0,2,62.0,51.0,0.201,0
U002403,94,Standard,65.6,78.3,3,12,0.376,4,2,2,87.2,65.9,0.174,0
U001074,7,Basic,137.5,160.6,8,34,0.46,2,4,2,73.5,20.5,0.396,0
U006558,9,Standard,42.0,53.4,4,16,0.666,1,4,4,67.4,12.3,0.19,1
U004241,202,Premium,51.3,60.1,7,27,0.567,3,0,0,80.5,28.9,0.348,0
U008510,61,Standard,68.2,50.1,5,19,0.323,3,0,0,74.6,77.8,0.186,0
U002092,600,Basic,46.6,62.9,5,22,0.457,5,3,2,78.2,56.7,0.214,0
U004528,439,Standard,88.0,127.4,3,12,0.141,4,2,1,65.7,71.6,0.231,0
U007203,131,Standard,101.6,105.9,5,20,0.548,5,0,2,57.5,33.6,0.357,0
U006796,60,Basic,0.0,5.0,0,0,0.263,4,2,0,66.9,23.3,0.02,1
U007238,365,Standard,98.9,106.1,4,17,0.474,1,1,1,87.2,36.2,0.02,0
U007423,89,Basic,0.0,5.0,2,8,0.177,2,2,1,95.0,25.7,0.096,1
U006850,13,Standard,72.4,68.8,7,31,0.157,7,0,5,65.6,32.5,0.213,0
U006837,82,Standard,73.2,83.0,5,19,0.443,7,0,0,49.5,44.5,0.349,0
U001004,237,Standard,0.0,5.0,4,15,0.158,3,4,0,76.5,33.1,0.148,1
U009100,85,Standard,28.2,36.2,2,7,0.113,3,6,1,64.0,40.9,0.235,1
U006563,36,Standard,40.9,43.7,4,17,0.204,5,0,1,68.3,36.3,0.146,0
U005615,98,Premium,73.8,102.7,6,24,0.548,3,0,3,73.8,74.8,0.202,0
U004652,227,Standard,0.1,5.0,0,0,0.306,3,2,1,43.8,51.2,0.02,1
U005314,588,Basic,5.8,7.9,7,29,0.459,6,1,3,89.7,27.0,0.254,0
U001486,82,Standard,43.2,35.7,2,7,0.507,1,7,0,81.3,32.3,0.193,1
U007608,176,Standard,81.1,77.8,10,39,0.712,3,1,3,87.5,23.3,0.402,0
U001412,21,Standard,16.3,14.1,4,17,0.35,1,9,1,47.7,8.5,0.17,1
U009304,126,Basic,17.7,12.4,5,19,0.401,4,0,3,80.9,15.1,0.165,0
U000710,205,Basic,51.8,68.0,8,34,0.499,5,1,3,85.4,23.5,0.165,1
U009807,241,Standard,71.9,91.6,3,13,0.31,1,0,1,65.5,36.0,0.096,0
U008043,7,Standard,80.5,45.1,11,44,0.395,8,0,4,69.4,32.6,0.291,1
U007212,33,Basic,70.6,60.2,5,19,0.458,4,10,1,84.6,33.2,0.277,0
U003077,527,Premium,59.9,64.6,6,24,0.498,6,1,0,91.8,24.6,0.167,0
U008315,90,Premium,56.9,57.5,2,8,0.11,4,0,0,57.4,21.4,0.09,1
U004102,100,Standard,44.1,40.0,8,31,0.49,2,1,2,58.2,54.6,0.366,0
U005115,60,Basic,0.0,5.0,4,15,0.4,4,2,1,56.5,35.9,0.236,1
U002723,272,Premium,76.2,92.4,7,28,0.625,4,0,0,90.6,28.4,0.399,1
U009360,208,Basic,17.0,17.5,2,8,0.215,3,4,0,58.8,86.4,0.227,0
U001269,164,Premium,73.9,68.0,5,21,0.348,2,3,0,76.9,58.2,0.122,1
U002463,175,Premium,63.7,53.8,3,12,0.159,5,5,0,75.7,31.3,0.02,1
U005465,55,Premium,95.5,137.8,6,24,0.061,5,2,2,55.3,53.0,0.118,0
U000269,80,Standard,62.9,58.2,7,28,0.427,6,2,2,74.6,39.0,0.246,0
U003581,118,Basic,7.5,11.1,2,8,0.258,1,0,2,50.2,50.8,0.053,1
U005350,212,Standard,56.2,85.7,1,4,0.161,1,1,0,47.4,65.9,0.206,1
U007291,230,Standard,0.0,5.0,2,7,0.37,2,4,1,88.7,65.5,0.222,0
U005158,254,Standard,72.2,106.6,4,15,0.452,6,2,0,85.8,58.5,0.131,0
U006602,163,Standard,86.7,65.2,8,34,0.479,3,0,4,58.9,56.1,0.311,0
U002822,46,Standard,47.8,18.3,3,11,0.157,2,5,2,60.0,54.8,0.02,0
U005808,717,Premium,118.6,136.0,5,19,0.514,4,1,3,87.1,59.0,0.101,0
U000590,29,Basic,0.0,5.0,5,20,0.232,4,2,0,79.2,74.6,0.183,1
U005956,175,Premium,0.0,5.0,4,17,0.664,1,3,3,76.2,47.9,0.28,1
U005255,357,Standard,95.4,105.1,9,37,0.371,3,0,3,87.8,76.9,0.203,1
U006662,104,Basic,5.0,5.0,3,13,0.184,1,0,1,76.5,52.9,0.02,0
U007657,226,Basic,59.9,35.9,5,21,0.307,2,2,1,32.6,40.9,0.02,0
U008726,231,Basic,0.0,5.0,1,4,0.262,3,1,3,54.2,25.7,0.02,1
U006897,295,Basic,36.1,57.6,4,15,0.359,3,0,0,40.9,36.1,0.206,0
U007595,22,Standard,25.9,32.1,2,8,0.188,2,0,1,82.4,74.7,0.327,0
U002029,53,Standard,94.1,78.8,9,37,0.463,6,3,4,95.0,45.0,0.232,1
U006819,353,Standard,75.3,64.6,9,38,0.237,3,0,0,67.2,43.8,0.02,0
U000678,91,Standard,28.8,39.2,5,20,0.375,5,0,1,47.0,43.2,0.129,1
U005764,34,Basic,56.6,71.7,4,17,0.473,1,0,3,95.0,58.6,0.072,1
U001233,43,Basic,48.5,55.1,5,20,0.124,5,0,0,67.2,67.0,0.263,0
U005297,113,Premium,1.0,5.0,8,32,0.339,5,5,3,67.3,20.3,0.172,1
U007104,171,Standard,23.6,24.2,4,17,0.46,1,9,0,74.7,18.9,0.071,1
U005035,32,Standard,41.5,9.4,4,16,0.23,5,2,3,78.2,71.8,0.145,1
U005453,43,Premium,32.2,24.6,7,30,0.556,2,8,0,63.3,48.4,0.068,0
U002433,744,Premium,30.4,37.1,2,7,0.115,2,1,0,37.0,36.4,0.129,0
U006320,7,Standard,37.7,35.2,4,17,0.075,2,1,1,89.4,33.8,0.02,1
U006120,200,Basic,45.7,51.6,2,8,0.479,5,8,1,76.4,37.5,0.186,1
U009159,193,Basic,0.0,5.0,2,8,0.17,2,0,0,78.7,75.5,0.115,1
U009954,52,Standard,0.0,5.0,2,8,0.259,1,2,0,62.4,83.8,0.02,1
U000897,62,Basic,70.4,92.0,8,33,0.606,8,1,6,65.4,21.7,0.35,0
U001612,189,Basic,71.9,73.7,4,15,0.164,3,3,0,72.2,47.1,0.02,0
U006475,225,Premium,90.5,128.0,8,30,0.348,6,8,0,66.3,27.5,0.26,1
U007662,174,Standard,13.4,22.5,6,25,0.346,3,2,1,69.9,50.9,0.202,1
U007461,117,Basic,65.5,73.2,3,12,0.364,2,2,2,63.7,26.4,0.231,1
U003807,101,Standard,113.6,131.6,8,33,0.321,6,0,3,89.3,41.4,0.461,0
U008274,160,Standard,4.8,7.5,4,17,0.191,1,3,0,62.6,26.4,0.201,1
U009452,177,Standard,74.7,34.4,6,25,0.364,6,3,3,70.3,26.5,0.472,0
U004702,13,Basic,74.1,122.4,6,24,0.58,4,1,0,87.5,30.2,0.259,0
U003962,89,Standard,16.0,18.0,5,20,0.341,1,4,1,55.7,84.5,0.221,1
U005418,68,Standard,0.0,5.0,6,24,0.268,4,0,1,70.8,38.2,0.169,1
U000891,230,Premium,55.2,50.9,3,13,0.385,1,0,2,58.4,26.9,0.159,0
U005000,163,Basic,28.7,20.6,5,20,0.39,4,2,0,53.9,25.6,0.129,1
U007507,96,Standard,7.2,10.0,4,16,0.529,8,7,2,90.0,69.6,0.275,0
U007882,109,Premium,61.9,80.1,12,53,0.379,7,4,0,59.1,44.6,0.236,0
U005096,103,Standard,59.2,65.5,6,22,0.38,4,0,1,95.0,64.8,0.194,0
U006933,100,Basic,25.6,23.9,3,12,0.285,2,2,1,62.5,30.5,0.105,0
U009618,502,Basic,18.3,8.3,3,12,0.318,2,0,1,74.0,41.1,0.102,1
U002800,37,Standard,122.4,118.3,8,33,0.296,1,0,5,79.4,23.2,0.186,0
U000585,180,Standard,41.6,40.0,8,35,0.05,4,2,0,58.0,57.0,0.163,0
U003269,178,Premium,10.6,16.8,4,16,0.398,3,3,0,46.2,72.5,0.272,0
U003933,175,Basic,34.2,39.0,4,17,0.493,3,2,6,72.8,24.5,0.326,0
U001261,56,Basic,78.5,81.5,7,27,0.411,8,0,4,75.8,12.8,0.178,0
U006206,531,Basic,8.3,7.9,4,17,0.258,1,0,0,95.0,47.4,0.02,1
U000311,104,Premium,44.7,40.3,9,36,0.362,12,2,4,85.3,87.2,0.293,0
U007790,156,Basic,99.4,136.6,7,30,0.52,4,6,2,92.9,46.8,0.117,0
U006459,7,Basic,62.4,62.0,3,11,0.269,2,5,0,76.4,52.1,0.042,0
U006207,53,Premium,210.2,210.3,11,45,0.38,7,7,6,95.0,81.5,0.411,0
U005883,79,Standard,111.3,127.8,6,24,0.11,5,4,2,94.5,37.6,0.117,0
U004669,200,Standard,0.0,5.0,4,17,0.204,1,2,0,83.2,74.8,0.081,1
U004299,102,Standard,135.8,144.7,9,39,0.7,7,0,9,78.4,65.9,0.377,0
U003784,315,Basic,6.4,7.4,9,39,0.291,6,4,0,74.8,27.9,0.02,0
U001009,51,Standard,41.7,27.0,5,20,0.479,6,1,10,95.0,76.3,0.212,0
U008355,39,Basic,78.7,110.3,4,15,0.407,4,0,1,63.0,53.0,0.056,1
U002186,501,Standard,29.3,25.6,1,4,0.216,2,2,0,84.3,70.9,0.02,0
U003624,372,Standard,0.0,5.0,4,15,0.558,1,2,5,61.9,66.7,0.072,1
U007040,196,Standard,41.7,35.9,7,27,0.538,7,4,0,68.6,84.7,0.272,0
U004923,163,Premium,39.7,43.6,2,8,0.495,1,2,0,69.0,50.9,0.233,1
U009674,31,Standard,45.3,41.4,3,11,0.811,6,2,2,54.0,22.2,0.33,0
U007951,539,Standard,91.8,114.3,8,34,0.462,5,0,2,88.3,29.7,0.216,0
U006126,278,Standard,82.5,64.0,5,22,0.412,5,0,2,67.5,39.2,0.181,0
U004757,7,Standard,22.1,21.4,3,11,0.256,3,6,2,76.0,7.4,0.02,1
U005075,646,Premium,92.4,70.8,9,38,0.426,5,0,3,73.9,26.7,0.159,0
U000091,22,Basic,0.8,5.0,8,35,0.421,9,0,2,78.1,42.0,0.231,0
U005975,61,Standard,57.5,54.1,5,20,0.465,5,7,0,79.6,25.9,0.104,1
U006419,258,Standard,13.0,16.5,2,8,0.17,4,1,0,77.0,31.0,0.02,1
U008641,315,Premium,0.0,5.0,6,26,0.325,5,0,0,56.8,42.9,0.02,0
U008691,100,Standard,84.1,87.5,6,26,0.29,6,2,2,88.5,90.0,0.258,0
U002118,171,Premium,78.0,98.8,8,32,0.231,5,0,1,83.2,50.8,0.217,0
U002938,157,Basic,33.5,30.5,6,23,0.45,2,0,1,92.7,64.8,0.02,0
U006843,23,Premium,0.0,5.0,2,7,0.05,2,0,0,91.0,57.0,0.078,1
U000984,14,Standard,134.6,86.5,8,32,0.394,2,3,1,62.5,65.4,0.345,0
U007261,53,Standard,0.0,5.0,2,8,0.368,3,1,0,68.3,40.4,0.134,1
U009986,147,Premium,92.8,56.3,4,15,0.534,2,0,2,91.9,72.7,0.433,0
U002926,417,Standard,0.0,5.0,4,17,0.563,1,1,0,69.4,72.1,0.139,0
U006062,72,Basic,73.6,62.8,10,41,0.946,8,1,3,73.5,67.5,0.448,0
U003215,46,Basic,115.1,140.4,5,19,0.577,7,9,1,73.9,32.2,0.299,1
U006448,119,Premium,184.8,199.3,9,35,0.531,3,0,5,80.9,23.1,0.426,0
U006780,10,Standard,60.0,36.0,5,19,0.513,6,1,1,64.9,28.6,0.342,0
U007039,138,Premium,0.0,5.0,5,19,0.218,3,0,0,61.3,41.3,0.057,1
U005664,155,Standard,106.7,108.8,4,17,0.178,4,2,1,62.7,59.3,0.05,0
U000628,247,Standard,22.2,26.2,8,32,0.485,2,5,4,94.3,69.5,0.193,0
U008009,212,Standard,63.5,54.4,3,13,0.233,5,0,1,94.9,41.5,0.076,0
U005126,169,Basic,33.7,22.5,6,24,0.246,3,0,0,50.9,30.7,0.042,1
U004766,872,Standard,93.3,121.1,1,4,0.355,2,1,0,81.2,49.2,0.277,0
U008144,84,Standard,23.5,22.2,3,12,0.385,4,0,1,69.0,26.5,0.278,0
U009595,54,Standard,143.9,170.3,12,53,0.654,6,2,6,57.4,15.9,0.346,0
U001270,62,Basic,43.8,48.7,2,7,0.103,2,1,0,70.4,26.2,0.2,0
U000129,7,Standard,72.7,94.2,3,13,0.279,3,5,0,53.5,81.8,0.125,0
U006113,462,Standard,11.5,14.8,0,0,0.083,2,2,0,78.6,43.4,0.254,0
U001712,11,Basic,86.8,113.6,3,12,0.307,4,1,0,83.7,43.2,0.233,0
U007863,7,Basic,57.2,51.6,4,15,0.145,1,3,1,85.8,44.6,0.027,1
U004236,68,Premium,0.0,5.0,6,25,0.237,2,0,0,84.7,31.9,0.02,1
U005193,260,Basic,105.1,109.8,3,12,0.324,1,2,2,69.8,67.5,0.02,1
U002399,186,Standard,0.0,5.0,5,20,0.257,4,3,2,68.9,47.8,0.359,0
U005435,163,Standard,40.4,41.8,5,20,0.144,3,7,0,80.5,37.9,0.251,1
U006058,121,Premium,25.3,24.1,8,33,0.406,2,1,3,31.3,27.2,0.148,0
U009319,188,Premium,85.7,136.4,6,23,0.55,4,1,4,68.5,25.1,0.209,0
U001187,209,Basic,49.5,39.8,6,25,0.45,6,2,1,83.6,39.6,0.21,0
U006014,125,Premium,87.3,110.4,4,17,0.34,2,5,3,66.0,62.5,0.21,1
U009794,55,Basic,91.9,97.0,5,19,0.207,2,5,1,67.7,62.3,0.026,1
U006015,109,Basic,84.5,67.8,3,12,0.376,4,1,0,55.3,35.9,0.122,0
U001978,101,Premium,0.0,5.0,6,23,0.336,3,4,0,75.7,26.9,0.089,1
U009888,293,Standard,102.6,98.4,5,21,0.574,6,3,7,74.5,77.0,0.263,0
U004248,23,Standard,9.6,9.2,3,13,0.414,3,1,0,67.7,33.7,0.02,1
U007673,385,Standard,0.0,5.0,0,0,0.132,3,1,1,63.8,61.8,0.13,0
U000916,103,Basic,28.7,27.3,6,24,0.433,2,2,3,55.2,41.9,0.298,0
U001306,368,Basic,49.5,89.4,6,25,0.515,5,0,1,68.9,49.6,0.187,0
U005456,44,Standard,158.6,169.5,8,32,0.779,7,0,3,95.0,19.3,0.382,0
U003050,55,Standard,27.9,32.4,4,16,0.174,1,1,1,69.0,43.8,0.239,0
U009522,169,Standard,43.5,47.1,3,11,0.311,2,0,0,46.4,31.3,0.05,0
U001274,7,Basic,82.3,102.3,3,11,0.154,4,1,0,78.3,45.5,0.123,0
U008056,91,Standard,0.0,5.0,5,22,0.237,4,1,0,83.3,20.1,0.024,1
U002797,13,Premium,114.7,139.6,6,25,0.177,6,4,4,61.0,50.8,0.243,0
U001399,172,Standard,91.2,109.6,4,17,0.555,4,0,3,76.6,46.4,0.385,0
U003359,310,Premium,43.1,42.1,6,23,0.593,2,1,5,91.8,31.7,0.324,0
U000184,377,Standard,134.9,166.6,8,34,0.439,3,0,4,79.5,60.3,0.284,0
U006868,35,Basic,0.0,5.0,1,4,0.182,3,13,0,65.2,31.9,0.059,0
U005696,66,Standard,45.0,56.7,3,12,0.091,1,1,1,58.0,42.2,0.203,1
U008836,7,Premium,34.2,24.3,4,17,0.346,2,2,1,70.8,84.6,0.434,1
U009627,162,Basic,0.0,5.0,2,8,0.217,7,7,0,52.1,25.8,0.048,1
U006171,9,Basic,0.0,5.0,2,8,0.431,7,0,0,64.9,67.4,0.04,0
U006988,114,Basic,114.1,77.8,3,11,0.306,4,0,2,35.3,67.9,0.14,0
U004568,44,Premium,2.5,5.0,4,17,0.163,4,0,1,75.1,57.0,0.02,0
U008956,70,Premium,0.0,5.0,2,8,0.05,1,6,2,94.2,58.6,0.123,1
U002657,310,Standard,114.7,104.4,6,25,0.577,8,3,3,52.0,24.0,0.355,0
U008310,127,Basic,51.3,49.1,5,22,0.163,5,22,0,72.5,55.4,0.104,1
U006858,57,Basic,0.0,5.0,7,31,0.41,2,4,0,82.2,42.5,0.083,1
U001962,94,Premium,21.4,26.3,3,13,0.07,2,8,0,79.3,28.2,0.237,0
U006384,50,Standard,45.3,44.5,6,25,0.473,3,1,3,86.3,73.2,0.204,0
U008854,210,Standard,42.4,44.9,5,20,0.074,2,0,0,81.4,44.3,0.041,0
U009974,11,Premium,0.0,5.0,5,20,0.184,2,0,1,62.2,43.7,0.129,1
U001252,118,Standard,53.9,63.3,6,25,0.408,2,2,1,55.3,38.4,0.091,0
U003177,196,Standard,96.3,53.0,8,31,0.381,4,2,3,86.2,30.9,0.493,0
U007761,171,Standard,16.9,10.4,3,12,0.128,3,0,1,91.1,64.3,0.02,1
U005014,181,Standard,18.0,18.6,2,7,0.299,4,2,0,47.7,86.6,0.02,0
U009706,34,Standard,35.2,49.0,2,8,0.2,1,11,0,71.3,40.0,0.02,1
U006540,168,Premium,25.6,25.1,7,29,0.567,4,0,0,85.0,62.4,0.227,0
U003290,40,Basic,42.5,46.0,6,24,0.313,4,0,2,81.4,61.5,0.02,0
U006449,11,Premium,110.7,103.6,11,48,0.827,4,2,0,63.0,26.3,0.388,1
U008727,93,Basic,128.4,137.5,4,16,0.498,6,0,1,89.1,18.3,0.111,0
U007612,35,Standard,159.5,212.0,12,47,0.494,2,1,4,62.3,34.8,0.382,1
U006276,190,Basic,77.8,83.9,7,27,0.429,7,1,3,72.1,22.9,0.395,0
U006888,79,Standard,73.4,89.3,5,21,0.479,2,4,0,71.4,61.8,0.152,0
U001052,135,Basic,65.9,64.6,3,13,0.612,4,0,0,84.4,34.8,0.268,1
U004070,337,Basic,104.6,62.9,5,21,0.345,4,3,2,87.6,38.8,0.097,1
U006023,349,Basic,0.0,5.0,3,11,0.258,4,0,1,59.9,50.8,0.128,1
U005553,515,Basic,41.6,40.5,10,43,0.493,2,1,1,80.2,33.6,0.05,0
U000273,363,Premium,29.3,32.3,2,7,0.139,1,1,1,71.4,85.3,0.175,0
U002043,133,Premium,126.3,99.5,7,26,0.774,5,0,0,76.9,24.5,0.234,0
U004764,51,Standard,35.4,50.4,8,30,0.559,2,0,3,35.1,28.2,0.322,0
U008998,684,Basic,36.4,44.8,4,15,0.088,3,0,0,52.3,79.0,0.062,0
U005205,676,Standard,108.9,166.9,7,28,0.423,7,0,3,81.5,33.2,0.331,0
U009510,31,Standard,56.4,7.1,4,16,0.677,1,1,2,92.5,54.2,0.138,0
U001087,171,Premium,66.9,80.1,8,31,0.506,2,12,2,63.8,34.3,0.409,1
U008374,244,Premium,26.8,18.2,3,12,0.527,1,1,5,63.6,33.5,0.205,1
U007733,7,Basic,127.9,191.7,7,30,0.73,5,0,0,88.0,60.2,0.531,0
U007516,309,Premium,101.2,116.2,5,21,0.646,7,2,1,89.3,19.5,0.304,0
U006679,145,Basic,0.0,5.0,1,4,0.165,6,1,0,77.1,31.9,0.138,0
U004323,200,Standard,2.9,5.0,3,11,0.356,2,3,0,40.6,67.4,0.271,1
U006947,26,Premium,14.2,22.7,3,13,0.225,3,0,1,84.1,32.0,0.242,1
U007748,243,Basic,92.2,148.9,8,30,0.623,3,1,2,83.5,41.1,0.258,0
U006773,181,Standard,5.2,5.8,7,28,0.397,5,1,0,72.1,24.2,0.142,0
U005519,21,Standard,53.3,64.7,4,17,0.219,3,0,3,43.0,17.9,0.246,0
U005118,118,Premium,54.6,68.1,4,16,0.429,4,1,0,82.1,45.0,0.227,0
U006180,69,Basic,21.0,19.8,3,11,0.494,1,1,1,85.8,16.3,0.041,0
U004710,188,Basic,69.9,82.4,8,33,0.359,6,4,3,95.0,46.0,0.179,0
U008122,178,Premium,35.2,30.6,3,13,0.289,1,1,0,48.4,40.5,0.089,1
U005970,314,Standard,97.1,119.6,2,8,0.52,4,0,0,51.8,46.2,0.25,0
U006785,235,Standard,31.7,40.9,1,3,0.377,3,5,0,89.7,13.8,0.02,1
U003479,120,Standard,37.4,30.3,3,11,0.45,4,4,2,47.1,51.9,0.217,0
U008415,25,Premium,54.3,63.3,8,34,0.48,3,3,2,75.0,60.9,0.246,0
U003925,835,Standard,10.5,7.4,2,7,0.318,1,1,0,82.3,71.1,0.05,0
U001749,257,Basic,57.7,42.7,3,11,0.494,3,5,1,65.3,29.5,0.148,1
U000733,196,Standard,86.1,44.6,8,31,0.424,4,1,7,86.8,70.8,0.271,0
U002554,531,Standard,109.0,100.9,5,20,0.098,1,1,3,71.0,79.6,0.02,0
U005459,674,Standard,0.0,5.0,3,13,0.124,1,1,0,75.9,53.7,0.02,1
U005874,318,Standard,127.0,107.0,6,26,0.209,3,3,3,81.0,42.2,0.168,0
U002663,43,Standard,61.9,87.9,4,16,0.504,3,2,2,89.4,64.9,0.281,0
U009399,120,Standard,6.2,7.3,2,8,0.358,1,1,2,82.2,37.7,0.53,0
U006456,38,Premium,93.9,85.4,5,22,0.438,5,0,0,78.5,11.4,0.02,0
U003114,17,Standard,79.1,104.0,9,38,0.282,4,2,2,73.4,45.8,0.119,1
U003304,69,Premium,65.6,92.1,5,20,0.222,4,0,0,95.0,16.9,0.134,0
U001345,244,Standard,54.6,56.9,10,44,0.588,9,4,3,69.5,28.2,0.229,1
U001691,34,Basic,65.2,78.4,8,31,0.409,2,2,0,63.7,18.1,0.165,0
U007181,47,Premium,61.9,56.7,6,26,0.421,5,2,2,75.8,51.2,0.079,0
U006500,272,Premium,24.6,27.9,5,20,0.567,3,4,0,87.9,38.3,0.215,0
U003309,83,Premium,56.7,40.2,4,17,0.349,1,2,0,60.0,35.9,0.099,0
U001505,86,Standard,109.9,94.7,7,27,0.799,2,0,0,78.7,84.4,0.151,0
U001807,194,Standard,79.2,79.6,4,16,0.337,7,1,0,65.4,59.9,0.28,0
U008470,7,Basic,76.2,78.7,5,21,0.165,3,0,1,79.9,42.4,0.02,1
U005370,33,Standard,45.1,53.3,4,17,0.21,1,0,0,52.1,56.8,0.028,1
U003792,12,Basic,91.0,107.7,6,24,0.453,4,1,4,64.1,52.7,0.375,0
U009521,70,Premium,38.2,52.0,8,33,0.367,6,0,3,83.1,55.5,0.112,0
U007330,153,Basic,121.1,165.6,7,29,0.495,10,7,3,47.7,29.9,0.085,1
U005910,32,Basic,74.5,73.7,10,39,0.582,1,0,1,56.9,64.2,0.266,0
U006826,299,Basic,24.1,23.4,4,17,0.27,1,0,0,45.0,52.2,0.102,0
U007264,7,Standard,58.5,48.4,2,7,0.247,3,0,1,63.7,4.8,0.064,1
U001849,392,Standard,64.4,66.8,6,26,0.312,4,0,3,51.8,60.3,0.145,1
U004513,17,Basic,77.6,36.4,8,33,0.508,5,3,3,76.4,32.0,0.403,0
U002432,315,Basic,99.1,116.7,8,33,0.132,2,1,0,94.8,75.2,0.137,0
U004661,128,Premium,152.6,132.3,9,39,0.495,3,1,3,47.4,33.1,0.348,0
U008886,210,Standard,24.2,22.0,1,4,0.36,5,0,0,65.5,29.1,0.16,0
U005585,110,Basic,59.4,49.8,4,16,0.387,2,3,1,85.0,22.0,0.355,1
U000143,123,Premium,76.9,78.1,8,32,0.451,1,2,1,85.9,40.3,0.492,1
U008761,7,Basic,14.0,7.9,4,15,0.387,9,2,3,62.7,72.5,0.064,0
U009212,512,Standard,0.0,5.0,1,3,0.07,3,0,0,83.2,31.4,0.126,1
U005265,642,Standard,24.5,20.5,2,7,0.247,1,0,0,89.6,34.3,0.23,0
U003410,7,Premium,72.8,92.7,7,27,0.414,5,0,3,60.2,26.0,0.36,0
U001118,377,Standard,93.9,76.3,8,34,0.454,2,3,3,83.0,23.8,0.387,0
U001757,577,Premium,109.1,61.7,7,31,0.345,7,0,1,36.2,6.7,0.334,0
U000498,14,Standard,138.9,171.0,9,38,0.66,6,1,5,74.7,40.9,0.391,0
U008032,185,Standard,33.2,39.8,4,16,0.359,5,0,3,82.9,7.0,0.115,0
U000871,84,Basic,30.5,21.1,2,8,0.287,3,0,1,90.2,53.4,0.02,0
U003358,86,Premium,103.1,80.0,6,23,0.758,3,3,1,81.4,37.4,0.358,0
U000913,176,Basic,67.5,61.6,6,24,0.647,7,0,1,85.0,67.8,0.314,0
U000722,35,Basic,1.7,5.0,3,11,0.299,4,0,1,78.5,47.5,0.13,0
U002806,681,Premium,159.2,129.6,9,40,0.553,6,2,4,95.0,29.7,0.434,0
U009944,194,Premium,38.8,43.4,5,21,0.181,3,3,1,84.1,68.9,0.109,0
U000887,190,Basic,82.1,104.9,6,25,0.134,5,0,4,84.0,28.8,0.248,0
U009593,241,Basic,41.4,47.7,3,11,0.532,3,2,0,78.7,27.2,0.121,0
U006588,9,Basic,13.2,9.8,7,30,0.135,2,1,1,81.2,29.1,0.059,1
U008101,304,Basic,23.1,26.3,3,12,0.188,2,0,0,82.3,62.8,0.421,0
